Serial Number:20725838 --,,
,,
"Date Time, GMT -0400","Temp, (*F)",EOF
6/11/2022 7:35,68.29, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.29, 
6/11/2022 7:35,68.44, 
6/11/2022 7:35,68.44, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.44, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.29, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.29, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.44, 
6/11/2022 7:35,68.29, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.44, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.29, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.29, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.44, 
6/11/2022 7:35,68.37, 
6/11/2022 7:35,68.44, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.44, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.44, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.44, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.44, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.44, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.37, 
6/11/2022 7:36,68.44, 
6/11/2022 7:36,68.29, 
6/11/2022 7:36,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.44, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.44, 
6/11/2022 7:37,68.44, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.44, 
6/11/2022 7:37,68.44, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.44, 
6/11/2022 7:37,68.44, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.44, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.44, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.29, 
6/11/2022 7:37,68.44, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:37,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.44, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.44, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.44, 
6/11/2022 7:38,68.44, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.29, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.44, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.44, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.44, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:38,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.44, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.44, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.44, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.29, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:39,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.44, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.44, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.44, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.44, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.44, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.44, 
6/11/2022 7:40,68.44, 
6/11/2022 7:40,68.44, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.29, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.37, 
6/11/2022 7:40,68.44, 
6/11/2022 7:41,68.44, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.44, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.44, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.44, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.44, 
6/11/2022 7:41,68.44, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.29, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:41,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.44, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.44, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.44, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.21, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.44, 
6/11/2022 7:42,68.37, 
6/11/2022 7:42,68.29, 
6/11/2022 7:43,68.44, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.44, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.44, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.44, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.44, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.29, 
6/11/2022 7:43,68.37, 
6/11/2022 7:43,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.29, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.44, 
6/11/2022 7:44,68.44, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.44, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.29, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.29, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.29, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.29, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.29, 
6/11/2022 7:44,68.29, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.44, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.44, 
6/11/2022 7:44,68.29, 
6/11/2022 7:44,68.29, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.29, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.44, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.44, 
6/11/2022 7:44,68.44, 
6/11/2022 7:44,68.37, 
6/11/2022 7:44,68.37, 
6/11/2022 7:45,68.44, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.21, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.44, 
6/11/2022 7:45,68.44, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.44, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.44, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.44, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.29, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.37, 
6/11/2022 7:45,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.44, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.44, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.44, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.29, 
6/11/2022 7:46,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.44, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.44, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.21, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.44, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.44, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.44, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.29, 
6/11/2022 7:47,68.37, 
6/11/2022 7:47,68.44, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.44, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.44, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.44, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.44, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.37, 
6/11/2022 7:48,68.44, 
6/11/2022 7:48,68.29, 
6/11/2022 7:48,68.37, 
6/11/2022 7:49,68.29, 
6/11/2022 7:49,68.37, 
6/11/2022 7:49,68.29, 
6/11/2022 7:49,68.37, 
6/11/2022 7:49,68.37, 
6/11/2022 7:49,68.37, 
6/11/2022 7:49,68.37, 
6/11/2022 7:49,68.37, 
6/11/2022 7:49,68.44, 
